Tanggal,Demand,Is_Peak_Season,Is_Event,Waktu_Produksi,Biaya_Lembur,Lead_Time,Ongkir_Bahan_Baku,Max_Lembur_Bulan,Max_TK_Tambahan,Kategori_Musim,Prod_Pouch,Prod_Sajadah,Prod_Sarung Bantal,Prod_Selimut,Prod_Taplak Meja,Prod_Totebag
2023-03-13,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-14,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-15,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-16,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-17,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-18,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-19,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-20,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-21,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-22,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-23,21,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-24,15,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-25,7,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-26,23,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-27,25,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-28,22,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-29,33,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-30,33,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-03-31,6,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-01,12,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-02,23,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-03,29,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-04,12,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-05,23,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-06,18,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-07,12,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-08,18,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-09,28,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-10,18,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-11,18,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-12,18,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-13,31,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-14,5,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-15,7,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-16,14,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-17,22,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-18,17,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-19,27,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-20,12,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-21,21,1,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-22,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-23,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-24,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-25,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-26,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-27,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-28,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-29,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-04-30,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-01,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-02,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-03,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-04,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-05,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-06,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-07,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-08,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-09,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-10,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-11,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-12,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-13,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-14,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-15,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-16,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-17,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-18,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-19,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-20,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-21,9,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-22,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-23,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-24,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-25,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-26,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-27,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-28,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-29,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-30,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-05-31,10,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-01,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-02,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-03,0,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-04,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-05,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-06,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-07,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-08,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-09,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-10,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-11,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-12,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-13,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-14,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-15,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-16,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-17,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-18,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-19,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-20,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-21,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-22,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-23,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-24,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-25,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-26,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-27,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-28,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-29,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-06-30,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-01,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-02,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-03,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-04,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-05,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-06,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-07,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-08,0,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-09,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-10,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-11,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-12,9,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-13,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-14,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-15,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-16,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-17,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-18,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-19,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-20,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-21,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-22,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-23,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-24,9,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-25,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-26,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-27,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-28,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-29,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-30,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-07-31,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-01,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-02,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-03,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-04,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-05,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-06,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-07,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-08,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-09,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-10,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-11,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-12,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-13,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-14,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-15,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-16,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-17,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-18,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-19,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-20,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-21,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-22,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-23,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-24,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-25,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-26,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-27,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-28,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-29,0,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-30,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-08-31,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-01,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-02,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-03,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-04,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-05,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-06,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-07,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-08,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-09,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-10,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-11,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-12,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-13,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-14,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-15,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-16,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-17,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-18,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-19,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-20,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-21,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-22,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-23,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-24,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-25,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-26,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-27,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-28,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-29,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-09-30,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-01,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-02,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-03,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-04,10,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-05,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-06,3,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-07,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-08,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-09,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-10,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-11,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-12,1,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-13,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-14,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-15,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-16,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-17,0,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-18,9,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-19,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-20,7,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-21,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-22,2,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-23,8,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-24,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-25,5,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-26,3,0,1,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-27,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-28,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-29,0,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-30,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-10-31,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-11-01,6,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-11-02,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
2023-11-03,4,0,0,24,70000,10,10000,30,2,Ramadhan,False,True,False,False,False,False
